업종명,업소명,소재지(도로명),소재지(지번),소재지전화,관리기관전화번호,관리기관명
일반음식점,빅스타피자구미봉곡점,"경상북도 구미시 도봉로 17, 1층 (봉곡동)",경상북도 구미시 봉곡동 18-7 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,등대포차,"경상북도 구미시 선산읍 단계동길 24, 선산시장 A동 1층 34호",경상북도 구미시 선산읍 완전리 253 선산시장 1층 A동 34호,,054-480-5598,경상북도 구미시청
일반음식점,매스레시피,"경상북도 구미시 여헌로7길 8, 203동 1층 1호 (인의동, 인동2차 서한이다음)",경상북도 구미시 인의동 483 1층 203동 1호,,054-480-5598,경상북도 구미시청
일반음식점,양평해장국도량점,"경상북도 구미시 송동로 59-4, 1층 (도량동)",경상북도 구미시 도량동 273-10 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,파스타집브런치집본점,"경상북도 구미시 형곡동로 62, 1층 (형곡동)",경상북도 구미시 형곡동 256-7 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,구미돌짜장짬뽕,"경상북도 구미시 고아읍 선산대로 969, 1층",경상북도 구미시 고아읍 관심리 673-3 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,1키로탕수육옥계점,"경상북도 구미시 산호대로33길 6-2, 1층 (옥계동)",경상북도 구미시 옥계동 737-2 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,용두동쭈꾸미집,"경상북도 구미시 구미대로 389-11, 1층 (신평동)",경상북도 구미시 신평동 150-87 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,옛날시골통닭원호문성점,"경상북도 구미시 고아읍 들성로 170, 1동 1층",경상북도 구미시 고아읍 원호리 77-2 1층 1동 ,054-444-5666,054-480-5598,경상북도 구미시청
일반음식점,신스1983,"경상북도 구미시 고아읍 들성로 106, 2동 1층",경상북도 구미시 고아읍 원호리 221-4 1층 2동 ,,054-480-5598,경상북도 구미시청
일반음식점,김형아선산곱창,"경상북도 구미시 고아읍 문성로5길 1, 1층",경상북도 구미시 고아읍 문성리 1743 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,애요구미송정점,"경상북도 구미시 백산로5길 13, 근린생활시설-1동 2층 207호 (송정동)",경상북도 구미시 송정동 529 2층 근린생활시설-1동 207호,,054-480-5598,경상북도 구미시청
일반음식점,골목분식,"경상북도 구미시 신시로18길 5-4, 1층 (송정동)",경상북도 구미시 송정동 24-6 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,남산골한우국밥인동점,"경상북도 구미시 인동가산로 464, 주1동 1층 (신동)",경상북도 구미시 신동 668-2 1층 주1동 ,,054-480-5598,경상북도 구미시청
일반음식점,캔디,"경상북도 구미시 선산읍 남문로 43-1, 1층",경상북도 구미시 선산읍 완전리 213-5 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,다이닝타몽형곡점,"경상북도 구미시 신시로7길 13, A동 1층 (형곡동)",경상북도 구미시 형곡동 145-8 1층 A동 ,,054-480-5598,경상북도 구미시청
일반음식점,찌웅이네숯불두마리치킨구미1호점,"경상북도 구미시 옥계신당로5안길 14-2, 1층 (옥계동)",경상북도 구미시 옥계동 1183 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,엘앤에스컴퍼니,"경상북도 구미시 인동16길 33-3, 1층 (진평동)",경상북도 구미시 진평동 32-7 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,포차천국진평점,"경상북도 구미시 인동46길 7, 1층 (구평동)",경상북도 구미시 구평동 463-3 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,이츠바,"경상북도 구미시 인동28길 19-6, 1층 (진평동)",경상북도 구미시 진평동 90-2 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,아랫목,"경상북도 구미시 장천면 송백로 51, 나동 1층",경상북도 구미시 장천면 상림리 836 1층 나동 ,,054-480-5598,경상북도 구미시청
일반음식점,내일,"경상북도 구미시 장천면 송백로 51, 나동 2층",경상북도 구미시 장천면 상림리 836 2층 나동 ,,054-480-5598,경상북도 구미시청
일반음식점,진짜맛있는김밥,"경상북도 구미시 인동38길 15-7, 종합프라자 1층 108호 (구평동)",경상북도 구미시 구평동 449-4 종합프라자1층 108호,,054-480-5598,경상북도 구미시청
일반음식점,선비꼬마김밥구미공단점,"경상북도 구미시 1공단로 196, 1층 (공단동)",경상북도 구미시 공단동 264-19 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,인동국수마을,"경상북도 구미시 인동중앙로5길 16-9, 1층 (황상동)",경상북도 구미시 황상동 307-12 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,카페보스구미옥계점,"경상북도 구미시 산호대로24길 9-35, 1층 101호 (옥계동)",경상북도 구미시 옥계동 968-2 1층 101호,,054-480-5598,경상북도 구미시청
일반음식점,박대박왕소금구이확장단지점,"경상북도 구미시 산동읍 신당1로5길 7, 주1동 1층",경상북도 구미시 산동읍 신당리 1398 1층 주1동 ,,054-480-5598,경상북도 구미시청
일반음식점,가마치통닭옥계점,"경상북도 구미시 산호대로27길 17, 1층 (옥계동)",경상북도 구미시 옥계동 632-4 1층 ,054-472-0993,054-480-5598,경상북도 구미시청
일반음식점,금오추어탕,"경상북도 구미시 비산로 115-2, 다동 1층 (비산동)",경상북도 구미시 비산동 22-2 1층 다동 ,,054-480-5598,경상북도 구미시청
일반음식점,서군이자카야1983,"경상북도 구미시 고아읍 들성로 231, 1,2층","경상북도 구미시 고아읍 문성리 1184 1,2층 ",,054-480-5598,경상북도 구미시청
일반음식점,봉구스밥버거사곡점,"경상북도 구미시 상사동로 143, 1층 101호 (사곡동)",경상북도 구미시 사곡동 484-12 1층 101호,,054-480-5598,경상북도 구미시청
일반음식점,조봉이분식,"경상북도 구미시 흥안로1길 4, 옥계시장형 종합상가 B동 1층 101호 (옥계동)",경상북도 구미시 옥계동 560-4 옥계시장형 종합상가 1층 B동 101호,,054-480-5598,경상북도 구미시청
일반음식점,탕화쿵푸마라탕봉곡점,"경상북도 구미시 봉곡남로 127, 1층 (봉곡동)",경상북도 구미시 봉곡동 294-8 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,포카드홀덤펌구미인동점,"경상북도 구미시 인동중앙로5길 19-8, 주1동 2층 (황상동)",경상북도 구미시 황상동 305-75 2층 주1동 ,,054-480-5598,경상북도 구미시청
일반음식점,카페코너,"경상북도 구미시 고아읍 문성로6길 4-14, 주1동 1층",경상북도 구미시 고아읍 문성리 1910 1층 주1동 ,,054-480-5598,경상북도 구미시청
일반음식점,마루,"경상북도 구미시 산호대로35길 12-21, 1층 (옥계동)",경상북도 구미시 옥계동 796-5 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,쿠티,"경상북도 구미시 봉곡남로17길 33, 1층 (봉곡동)",경상북도 구미시 봉곡동 209-6 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,투다리오태점,"경상북도 구미시 금오대로2길 66, 1층 (오태동)",경상북도 구미시 오태동 773-2 1층 ,054-464-4813,054-480-5598,경상북도 구미시청
일반음식점,갓튀긴후라이드형곡송정점,"경상북도 구미시 형곡중앙로 51, 101동 1층 5호 (형곡동, 신세계타운)",경상북도 구미시 형곡동 145-22 1층 101동 5호,,054-480-5598,경상북도 구미시청
일반음식점,김여사네대패불,"경상북도 구미시 흥안로3길 13, 1층 (옥계동)",경상북도 구미시 옥계동 561-23 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,늘푸른식당,"경상북도 구미시 검성로 23-1, 1층 (황상동)",경상북도 구미시 황상동 261-2 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,원평포차,"경상북도 구미시 금오산로22길 17, 1층 (원평동)",경상북도 구미시 원평동 402-6 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,왕왕분식,"경상북도 구미시 도봉로 76-39, 1층 (도량동)",경상북도 구미시 도량동 227-3 1층 ,054-456-8338,054-480-5598,경상북도 구미시청
일반음식점,효자동솥뚜껑구미선산점,"경상북도 구미시 선산읍 선주로 113, 다호동 1층",경상북도 구미시 선산읍 완전리 57-3 1층 다호동 ,,054-480-5598,경상북도 구미시청
일반음식점,커피투데이,"경상북도 구미시 수출대로 152, 1층 111호 (공단동)",경상북도 구미시 공단동 193-8 1층 111호,,054-480-5598,경상북도 구미시청
일반음식점,둘엽이네김치찜옥계점,"경상북도 구미시 옥계남로 71, 1층 (옥계동)",경상북도 구미시 옥계동 752-9 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,육수당4공단옥계점,"경상북도 구미시 산동읍 첨단기업1로 48, 제1동 1층",경상북도 구미시 산동읍 봉산리 385-2 1층 제1동 ,,054-480-5598,경상북도 구미시청
일반음식점,카페다온,"경상북도 구미시 구미중앙로27길 6, 1층 (원평동)",경상북도 구미시 원평동 1037-14 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,천진돌짜장짬뽕,"경상북도 구미시 송선로 503, 1층 (도량동)",경상북도 구미시 도량동 390-2 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,돈카춘구미산동점,"경상북도 구미시 산동읍 신당1로2길 5, 1동 1층 105호",경상북도 구미시 산동읍 신당리 1437 1층 1동 105호,,054-480-5598,경상북도 구미시청
일반음식점,동네술집,"경상북도 구미시 상사서로 151, 1층 (사곡동)",경상북도 구미시 사곡동 680-2 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,마장동고기,"경상북도 구미시 산동읍 신당1로4길 5-4, 1동 1층 109호",경상북도 구미시 산동읍 신당리 1410 1층 1동 109호,,054-480-5598,경상북도 구미시청
일반음식점,술마루,"경상북도 구미시 산호대로25안길 74, 1층 (옥계동)",경상북도 구미시 옥계동 614-5 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,핫도그하우스,"경상북도 구미시 봉곡서로 81, A동 1층 (봉곡동)",경상북도 구미시 봉곡동 57-11 1층 A동 ,,054-480-5598,경상북도 구미시청
일반음식점,꽃돼지대패삼겹살,"경상북도 구미시 선산읍 남문로3길 16-2, 1층",경상북도 구미시 선산읍 완전리 190-4 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,그때거기,"경상북도 구미시 형곡동로 39, 1층 (형곡동)",경상북도 구미시 형곡동 316-1 1층 ,054-456-3726,054-480-5598,경상북도 구미시청
일반음식점,돌아온옛날통닭구미신평점,"경상북도 구미시 신비로 11, 1층 가호 (신평동)",경상북도 구미시 신평동 70-274 1층 가호,054-464-5997,054-480-5598,경상북도 구미시청
일반음식점,뭉텅구미점,"경상북도 구미시 산호대로29길 7-7, 1층 (옥계동)",경상북도 구미시 옥계동 844-3 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,별밤포차,"경상북도 구미시 상사서로 163-1, 1층 (사곡동)",경상북도 구미시 사곡동 674-4 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,계모임구미옥계점,"경상북도 구미시 산호대로29길 14-10, 1층 (옥계동)",경상북도 구미시 옥계동 841-3 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,큰집닭강정구미1호점,"경상북도 구미시 고아읍 문장로 200, 1층",경상북도 구미시 고아읍 원호리 442-3 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,타이짬뽕인동점,"경상북도 구미시 인동남길 12, 1층 (진평동)",경상북도 구미시 진평동 1037-2 1층 ,054-474-7660,054-480-5598,경상북도 구미시청
일반음식점,조구푸드,"경상북도 구미시 인동북길 171-13, 1층 (구평동)",경상북도 구미시 구평동 438-4 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,달인의찜닭구미옥계점,"경상북도 구미시 옥계북로3길 7, 주1동 1층 (옥계동)",경상북도 구미시 옥계동 886-1 1층 주1동 ,,054-480-5598,경상북도 구미시청
일반음식점,간바지연탄불고기,"경상북도 구미시 원남로 17, 1층 (남통동)",경상북도 구미시 남통동 13-4 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,미소국수산동점,"경상북도 구미시 산동읍 강동로 1009, 주1동 1층",경상북도 구미시 산동읍 적림리 68 1층 주1동 ,,054-480-5598,경상북도 구미시청
일반음식점,갈속집구미산동점,"경상북도 구미시 산동읍 신당1로5길 7, 주1동 1층",경상북도 구미시 산동읍 신당리 1398 1층 주1동 ,,054-480-5598,경상북도 구미시청
일반음식점,엄마칼국수,"경상북도 구미시 인동중앙로1길 10, 1층 (황상동)",경상북도 구미시 황상동 312-6 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,오이야분식,"경상북도 구미시 산동읍 신당1로4길 14, 이룸프라자 1동 1층 107호",경상북도 구미시 산동읍 신당리 1420 이룸프라자 1층 1동 107호,,054-480-5598,경상북도 구미시청
일반음식점,개화길88,"경상북도 구미시 개화길 4, 1층 (도량동)",경상북도 구미시 도량동 259-4 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,김태주선산곱창도량점,"경상북도 구미시 송동로 77, 1층 (도량동)",경상북도 구미시 도량동 245-3 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,제육의법칙구미인동점,"경상북도 구미시 인동20길 27-11, 1층 (진평동)",경상북도 구미시 진평동 35-6 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,돈까스집,"경상북도 구미시 형곡로 72, 1동 1층 (형곡동)",경상북도 구미시 형곡동 137-1 1층 1동 ,054-457-0010,054-480-5598,경상북도 구미시청
일반음식점,집밥딜리버리구미점,"경상북도 구미시 산호대로24길 31-7, 1층 100호 (옥계동, 프라임 오로라)",경상북도 구미시 옥계동 955-1 프라임 오로라 1층 100호,,054-480-5598,경상북도 구미시청
일반음식점,진세이,"경상북도 구미시 송동로7길 15, 1층 (도량동)",경상북도 구미시 도량동 139 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,시골소국밥,"경상북도 구미시 도개면 도안로 94, 1층",경상북도 구미시 도개면 궁기리 236-6 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,진참치앤진튜나인동점,"경상북도 구미시 인동남길 136, 1층 (진평동)",경상북도 구미시 진평동 62-2 1층 ,054-472-8237,054-480-5598,경상북도 구미시청
일반음식점,토미김밥,"경상북도 구미시 구미중앙로9길 5, 1층 (원평동)",경상북도 구미시 원평동 117-10 1층 ,054-441-6770,054-480-5598,경상북도 구미시청
일반음식점,요하네스구미점,"경상북도 구미시 송동로 70-25, 1층 (도량동)",경상북도 구미시 도량동 792-66 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,정원식품,"경상북도 구미시 구미중앙로9길 14-3, 가동 1층 (원평동)",경상북도 구미시 원평동 120-16 1층 가동 ,,054-480-5598,경상북도 구미시청
일반음식점,자연드림힐링밥상구미옥계점,"경상북도 구미시 산호대로29길 19-12, 1동 1층 (옥계동)",경상북도 구미시 옥계동 832-1 1층 1동 ,,054-480-5598,경상북도 구미시청
일반음식점,경이네추어탕,"경상북도 구미시 형곡로 135, 1층 (형곡동)",경상북도 구미시 형곡동 234-6 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,여마그커피형곡점,"경상북도 구미시 형곡로 144, 1,2층 (형곡동)","경상북도 구미시 형곡동 287-2 1,2층 ",,054-480-5598,경상북도 구미시청
일반음식점,어반런드렛더테라스봉곡,"경상북도 구미시 봉곡로23길 18, 1층 (봉곡동)",경상북도 구미시 봉곡동 154-8 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,단지속쭈꾸미,"경상북도 구미시 상사서로 123, 1층 (사곡동)",경상북도 구미시 사곡동 690-7 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,금별맥주구미봉곡점,"경상북도 구미시 봉곡로 104, 1층 (봉곡동)",경상북도 구미시 봉곡동 378-9 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,우리들의아지트,"경상북도 구미시 검성로 88-8, 1층 (황상동)",경상북도 구미시 황상동 200-11 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,이인영선산곱창본점,"경상북도 구미시 봉곡남로 86, 1층 (봉곡동)",경상북도 구미시 봉곡동 380-2 1층 ,054-444-8887,054-480-5598,경상북도 구미시청
일반음식점,명품옛날통닭과똥집,"경상북도 구미시 형곡로 100, 1층 (형곡동)",경상북도 구미시 형곡동 152-4 1층 ,054-444-5222,054-480-5598,경상북도 구미시청
일반음식점,모콰,"경상북도 구미시 야은로45길 10-2, 1층 (신평동)",경상북도 구미시 신평동 70-225 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,밥상머리,"경상북도 구미시 봉곡로 104, 1층 (봉곡동)",경상북도 구미시 봉곡동 378-9 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,탁커피앤디저트,"경상북도 구미시 형곡로32길 5-7, 1층 (형곡동)",경상북도 구미시 형곡동 322-9 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,오리농장숯불바베큐형곡점,"경상북도 구미시 형곡동로 103, 1층 102호 (형곡동, 형곡 전원 리빙필)",경상북도 구미시 형곡동 146-7 1층 102호,,054-480-5598,경상북도 구미시청
일반음식점,주아네점빵,"경상북도 구미시 인동2길 20, 1층 (진평동)",경상북도 구미시 진평동 592-1 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,카츠현인동점,"경상북도 구미시 인동36길 30, 1층 (진평동)",경상북도 구미시 진평동 98-4 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,구미땡기는국밥,"경상북도 구미시 도봉로 80, 1층 (도량동)",경상북도 구미시 도량동 229-2 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,다담뜰한식뷔페산동점,"경상북도 구미시 산동읍 동백로 24, 주1동 1층",경상북도 구미시 산동읍 적림리 58 1층 주1동 ,054-442-9693,054-480-5598,경상북도 구미시청
일반음식점,김종구식맛치킨전기바베큐옛날통닭구미도량점,"경상북도 구미시 송동로 87, 2동 1층 (도량동)",경상북도 구미시 도량동 241 1층 2동 ,,054-480-5598,경상북도 구미시청
일반음식점,동돼갈,"경상북도 구미시 인동중앙로11길 40-2, 1동 1층 (황상동)",경상북도 구미시 황상동 303-56 1층 1동 ,,054-480-5598,경상북도 구미시청
일반음식점,명진장어식당,"경상북도 구미시 선산대로 19-5, 1층 (지산동)",경상북도 구미시 지산동 602-2 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,카페일,"경상북도 구미시 수출대로31길 39-1, 지하1층 (황상동)",경상북도 구미시 황상동 205-1 지하1층 ,,054-480-5598,경상북도 구미시청
일반음식점,코코마요형곡점,"경상북도 구미시 경은로 96, 2호 1,2층 (형곡동)","경상북도 구미시 형곡동 143 2호 1,2층 ",,054-480-5598,경상북도 구미시청
일반음식점,돼갈이,"경상북도 구미시 인동북길 17, 나동 1층 (인의동)",경상북도 구미시 인의동 837-3 1층 나동 ,,054-480-5598,경상북도 구미시청
일반음식점,현풍닭칼국수인동점,"경상북도 구미시 인동북길 13-2, 1층 (인의동)",경상북도 구미시 인의동 837-1 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,꼬꼬닭갈비,"경상북도 구미시 고아읍 문성로5길 1, 1층",경상북도 구미시 고아읍 문성리 1743 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,만소국,"경상북도 구미시 산동읍 산호대로41길 14-39, 1층",경상북도 구미시 산동읍 봉산리 381-13 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,갓샐러드사곡점,"경상북도 구미시 상사서로 145, 2동 1층 (사곡동)",경상북도 구미시 사곡동 680-4 1층 2동 ,,054-480-5598,경상북도 구미시청
일반음식점,바른국밥,"경상북도 구미시 봉곡로21길 19-7, 1층 (봉곡동)",경상북도 구미시 봉곡동 199-10 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,돌아온옛날통닭인동점,"경상북도 구미시 인동중앙로 33-3, 1층 (황상동)",경상북도 구미시 황상동 280-15 1층 ,054-715-8100,054-480-5598,경상북도 구미시청
일반음식점,술을빚다,"경상북도 구미시 형곡로 62, 1층 (형곡동)",경상북도 구미시 형곡동 118-5 1층 ,054-444-0009,054-480-5598,경상북도 구미시청
일반음식점,동행,"경상북도 구미시 진평길 89, 1층 (진평동)",경상북도 구미시 진평동 416-2 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,낭만연구소,"경상북도 구미시 산업로 193-84, 주식회사낭만연구소 3층 (원평동)",경상북도 구미시 원평동 809 주식회사낭만연구소 3층 ,054-443-5248,054-480-5598,경상북도 구미시청
일반음식점,문성돼지국밥,"경상북도 구미시 고아읍 문성로5길 1, 1층",경상북도 구미시 고아읍 문성리 1743 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,명가복권명가추어탕,"경상북도 구미시 여헌로11길 27-8, 1층 (인의동)",경상북도 구미시 인의동 383-5 1층 ,054-475-8745,054-480-5598,경상북도 구미시청
일반음식점,달뜨는밤,"경상북도 구미시 상사동로 41, A동 1층 (상모동)",경상북도 구미시 상모동 67-4 1층 A동 ,,054-480-5598,경상북도 구미시청
일반음식점,스위시구미남통점,"경상북도 구미시 원남로4길 90, 1층 (남통동)",경상북도 구미시 남통동 23-85 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,피자라구,"경상북도 구미시 백산로 71-21, 1층 (송정동)",경상북도 구미시 송정동 5-4 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,상구네돼지구이구미옥계점,"경상북도 구미시 산호대로29길 8-8, 1층 (옥계동)",경상북도 구미시 옥계동 843-3 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,새마을손짜장,"경상북도 구미시 박정희로 144, 다동 1층 (상모동)",경상북도 구미시 상모동 123-4 1층 다동 ,054-465-4999,054-480-5598,경상북도 구미시청
일반음식점,난난금오산점,"경상북도 구미시 금오산상가길 39-14, 1층 (남통동)",경상북도 구미시 남통동 291-2 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,오통통한양아구찜대구뽈찜,"경상북도 구미시 봉곡남로 179, 1층 (도량동)",경상북도 구미시 도량동 1 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,바우젠브로이사곡점,"경상북도 구미시 상사동로 149-12, 2층 201호 (사곡동)",경상북도 구미시 사곡동 472-1 2층 201호,054-464-1800,054-480-5598,경상북도 구미시청
일반음식점,창식당,"경상북도 구미시 인동가산로 9-3, 1층 107호 (황상동)",경상북도 구미시 황상동 305-26 1층 107호,,054-480-5598,경상북도 구미시청
일반음식점,바른보쌈,"경상북도 구미시 백산로5길 13, 2층 205호 (송정동)",경상북도 구미시 송정동 529 2층 205호,,054-480-5598,경상북도 구미시청
일반음식점,비언이그잼플,"경상북도 구미시 송원서로2길 35, 1층 (원평동)",경상북도 구미시 원평동 1060-13 1충 ,,054-480-5598,경상북도 구미시청
일반음식점,소복소복,"경상북도 구미시 구미중앙로9길 18, 구미중앙시장 가동 1층 115,116호 (원평동)","경상북도 구미시 원평동 117-18 구미중앙시장 1층 115,116호 가동 ",054-452-2004,054-480-5598,경상북도 구미시청
일반음식점,퍼틴구미점,"경상북도 구미시 인동중앙로5길 29, 유영빌딩 1층 (황상동)",경상북도 구미시 황상동 323-4 유영빌딩 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,오늘은백반,"경상북도 구미시 산호대로25길 25-4, 1층 (옥계동)",경상북도 구미시 옥계동 625-7 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,숯불에닭,"경상북도 구미시 인동32길 21-3, 1층 (진평동)",경상북도 구미시 진평동 86-12 1층 ,054-473-1110,054-480-5598,경상북도 구미시청
일반음식점,에이엠다이닝키친구미옥계점,"경상북도 구미시 산호대로31길 18, 3층 (옥계동)",경상북도 구미시 옥계동 731-1 3층 ,054-475-6837,054-480-5598,경상북도 구미시청
일반음식점,일품칼국수공단,"경상북도 구미시 1공단로 196, 1층 (공단동)",경상북도 구미시 공단동 264-19 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,몽찜닭도량점,"경상북도 구미시 송동로 82, 1층 (도량동)",경상북도 구미시 도량동 792-56 1층 ,054-441-0877,054-480-5598,경상북도 구미시청
일반음식점,숨쉬는순두부,"경상북도 구미시 산동읍 신당1로1길 17-7, 115,116,117호","경상북도 구미시 산동읍 신당리 1449 115,116,117호 ",,054-480-5598,경상북도 구미시청
일반음식점,곤지암할매소머리국밥선기점,"경상북도 구미시 송선로 397, 가동 1층 (선기동)",경상북도 구미시 선기동 296 1층 가동 ,,054-480-5598,경상북도 구미시청
일반음식점,주해1991,"경상북도 구미시 신시로14길 98, 1층 (송정동)",경상북도 구미시 송정동 488-4 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,야미떡볶이사곡점,"경상북도 구미시 상사동로22길 11-2, 1층 (사곡동)",경상북도 구미시 사곡동 669-7 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,로얄카츠,"경상북도 구미시 송원동로 38, 3층 313,314,318호 (송정동)","경상북도 구미시 송정동 63 3층 313,314,318호 ",,054-480-5598,경상북도 구미시청
일반음식점,덕유산묵은지식당,"경상북도 구미시 임은길 15, 1층 (임은동)",경상북도 구미시 임은동 325-2 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,장화로진평점,"경상북도 구미시 인동26길 31, 1층 (진평동)",경상북도 구미시 진평동 89-10 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,루나,"경상북도 구미시 금오산로 339, 금오랜드 주5동 2층 (남통동)",경상북도 구미시 남통동 253 금오랜드 2층 주5동 ,,054-480-5598,경상북도 구미시청
일반음식점,원조제1막창,"경상북도 구미시 인동19길 28-3, 1층 (인의동)",경상북도 구미시 인의동 665-8 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,동명보신원,"경상북도 구미시 인동39길 18-34, 1층 (구평동)",경상북도 구미시 구평동 444-9 1층 ,054-472-3249,054-480-5598,경상북도 구미시청
일반음식점,제이원스포츠,"경상북도 구미시 산동읍 강동로 1159-57, 주1동 1층 109호",경상북도 구미시 산동읍 신당리 1167-11 1층 주1동 109호,,054-480-5598,경상북도 구미시청
일반음식점,나루터,"경상북도 구미시 인동중앙로5길 12-6, 1층 (황상동)",경상북도 구미시 황상동 308-8 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,먹뽀분식,"경상북도 구미시 인동중앙로8길 12, 근화하이츠빌 1층 102호 (인의동)",경상북도 구미시 인의동 440-6 근화하이츠빌 1층 102호,,054-480-5598,경상북도 구미시청
일반음식점,(주)이랜드이츠애슐리퀸즈동아구미점,"경상북도 구미시 송원동로 28, 동아백화점 1층 (송정동)",경상북도 구미시 송정동 60 동아백화점 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,육회장육전무,"경상북도 구미시 인동남길 30, 1층 (진평동)",경상북도 구미시 진평동 1038-7 1층 ,054-472-4555,054-480-5598,경상북도 구미시청
일반음식점,위치스데이,"경상북도 구미시 인동19길 31-2, 1층 (인의동)",경상북도 구미시 인의동 656-10 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,카와이모모,"경상북도 구미시 인동가산로 14, 12층 1201호 (진평동)",경상북도 구미시 진평동 1023-2 12층 1201호,,054-480-5598,경상북도 구미시청
일반음식점,카페풀문앤하프문스튜디오,"경상북도 구미시 신시로 3-1, 1층 (형곡동)",경상북도 구미시 형곡동 187-5 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,양포항구미원평점,"경상북도 구미시 구미중앙로39길 5, 1층 (원평동)",경상북도 구미시 원평동 1065-7 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,참진대패앤샤브전골,"경상북도 구미시 산호대로29길 13-4, 1층 (옥계동)",경상북도 구미시 옥계동 837-8 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,수찜닭형곡송정점,"경상북도 구미시 신시로 42, 1층 (형곡동)",경상북도 구미시 형곡동 171-12 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,린이네,"경상북도 구미시 봉곡북로 29, 1층 (봉곡동)",경상북도 구미시 봉곡동 162-2 1층 ,,054-480-5598,경상북도 구미시청
